MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,RoomsPerHousehold,BedroomsPerRoom,PopulationPerHousehold,Age_New,Age_Recent,Age_Old,Age_Very_Old,MedHouseVal
0.7104193271433756,-1.699341639993723,1.2704124911367656,-0.6878610048276272,0.7345200227210226,0.5760047376555747,-0.8362024510441284,1.2665388279918839,0.21652597904811682,-1.2614287699535218,2.896947767679298,False,True,False,False,1.435
-0.8006683539794461,-0.37015653321671566,-1.7798348510471094,-0.8545941359747021,-0.2721374133170782,-0.9034950904479134,-0.7045898133247354,0.6194724532041175,-0.8080840883505277,1.8446056132896986,-0.2391355710679487,False,False,True,False,1.905
0.6252034854514087,0.25012984994588777,0.3593996022647221,-1.3289616358579324,-0.5524500793942376,0.4020829014012192,-0.8315019996970082,1.1260903125340742,-0.23272886686303115,-0.8504735323631812,-0.652072192568087,False,False,True,False,1.16
-0.7269885811063758,0.07290516904228679,-1.065335757034136,1.1208070005956146,-0.7252214081713547,-0.41352797982897466,-1.3673534532688212,1.3618431777668245,-0.6186728386930476,1.4434275111756616,-0.699427268769215,False,False,True,False,1.136
-0.44689557686662335,-0.015707171409513693,-0.9880926177746949,0.05754971302641288,0.6022970670242492,-0.6646201736953814,-0.7797970348786757,0.6244884716133274,-0.34124607884599634,0.9369429328676161,0.12252516320313354,False,False,True,False,3.478
0.22542376721560664,-0.19293185231311466,0.35024123814661434,-0.18903202068349872,2.04440877049039,0.6018197346146895,-1.423758869434274,1.3166990120839557,-0.38141378264020476,-0.522851630246748,1.15893018461177,False,False,True,False,1.25
-0.6852389987141794,-0.015707171409513693,-1.1068245633063467,-0.6878610048276272,-0.9032816551763427,-1.4266711910928824,1.0392776364572136,-1.3167106527499648,0.40797029438011323,0.8203257210946556,-0.7803736253224851,False,False,True,False,2.181
-0.7534254054830133,-0.015707171409513693,-0.7991514934064867,-1.6813125779122853,-0.05352879323174635,0.9830804372790704,1.0627798931928214,-0.7699646461463491,-1.2967001200283323,0.0759357263407568,-0.270775011658143,False,False,True,False,0.721
-0.5367807797471911,1.8451519780782966,0.36486210461608465,0.7646080242371041,0.47183708407009955,-1.1146473819208456,1.0157753797216091,-1.291630560703929,1.39841101969161,-0.2663843907426232,-0.5795148356484492,False,False,False,True,2.895
-0.08817877025998799,0.7818038926566907,-1.0186228418633179,-2.106891897971442,-1.546766706233973,-0.9197295204689994,0.592734758480705,-1.1762621372921551,-0.11715190792240353,0.17454659841656855,-1.2414440722499118,False,False,False,True,2.435
-1.4114619976942284,1.6679272971746955,-0.49832273232608926,-0.5217363887577302,-0.5806576432762159,0.48968972400714056,-1.3673534532688212,2.064085755055873,-0.846805674716415,0.14633405333726854,-0.9340144355666805,False,False,False,True,0.681
-1.18025995178218,1.7565396376264961,-0.3015924749782051,1.333503978207066,1.1241369988408478,0.2626017221185193,1.0956830526226697,-1.1110538979724602,-0.5696862647367261,0.5369430674164926,-0.32367939950581215,False,False,False,True,0.877
0.9189612378754493,0.07290516904228679,0.5454174963093573,-0.5722593672323213,0.16507982685358552,-0.6345354132998202,-0.7139907160189791,0.5693122691120456,0.8961252625306735,-0.7744451004988897,-0.18219657005842166,False,False,True,False,3.11
-0.7883082802449145,-0.5473812141203166,-0.4884363633462213,-1.0063721961982803,1.3286418369851907,1.3904782919743321,1.0956830526226697,-0.8201248302384209,-1.3077050566166286,-0.02434886522965756,1.0521514474827658,False,False,True,False,0.984
0.2060596516981734,0.16151750949408727,-0.15585929121680797,-0.24898082077520106,0.7186532680374097,0.7372726990081266,-0.6575852998535263,0.6295044900225304,-0.781428812078095,-0.10746035992886434,0.08971811049394922,False,False,True,False,1.46
0.49116535250804116,1.579314956722895,0.2438547872212348,-0.6129340174973376,-0.24921876766297085,-0.4005104185400084,0.9640704149032765,-1.4019829657064926,0.3900663809037013,-0.5598686929245187,-0.7967071908464036,False,False,False,True,3.292
-1.3508289693187197,1.4020902758192941,-0.6971281900137271,-0.4111549573920543,-0.7551919447959566,-0.8366821150618993,2.3977080757752303,-2.2396580400441404,0.0774475432866422,0.4039286358443998,-0.9669010246561448,False,False,False,True,0.741
-1.1011554798811762,-0.28154419276491516,-0.5025011272658036,-0.08533441898567011,0.9266840516669997,0.40896504617129537,0.987572671638881,-0.7699646461463491,-0.7994906777946876,0.29547848733758236,0.511785100093005,False,False,True,False,0.944
-0.22125556413511424,1.1362532544638926,-0.522228493910064,1.498794971010047,-0.6370727710401726,-0.6415348259019186,-0.7139907160189791,0.6846806925238194,0.022565466545558775,0.8445664973019342,-0.880620957282483,False,False,False,True,2.121
-1.4155820222724056,-0.10431951186131418,-1.1801745793562057,-0.03527111517670874,-0.8116070725599133,1.7512192931351431,-1.3673534532688212,2.079133810283489,-1.8123393884602061,1.1747256396253682,-0.6995638313299307,False,False,True,False,0.561
-0.5785303621393876,0.16151750949408727,-1.6544331564861838,0.13317335309357944,2.259491445090475,-0.2707005620792001,-0.7938983889200397,0.6395365268409504,-1.1735120654303555,2.0425391828929436,0.9577594055160595,False,False,True,False,2.853
0.0008824277049443914,1.4907026162710946,-0.5485801409971992,-0.5581796806021245,-0.9896673195649014,-0.2350074693802998,-0.7468938754488273,0.7649369870711371,-0.36835458747773314,0.187855752336022,-1.0688289955052406,False,False,False,True,2.636
-1.3568716720333796,-0.19293185231311466,-0.5294438789228415,-1.0543517037257883,0.5176743753783143,1.1920784823035244,0.23550045609949746,0.16803079637544965,-1.2404435692672968,0.001844498523245272,0.18020043912365072,False,False,True,False,0.511
-0.22647426193413883,-1.522116959090122,-0.44379575726240617,-1.7798367008628306,-0.778110590450064,0.0014648259598580154,-0.7656956808373117,1.2565067911734638,-0.47844230501704077,-0.32287101643777705,0.2601198096311762,False,True,False,False,0.974
-1.5678169304360563,-1.2562799377347205,-1.4302681415509932,-0.0400372211123607,-0.6353097982975489,-1.5628015053406148,1.2695997524661515,-1.517351389118259,0.255440008670352,1.5673920779785828,0.10560902664996037,False,True,False,False,1.406
2.1003096185914822,-0.10431951186131418,0.6949498391077941,-0.9526197889175474,1.0254105252539238,-0.7448637899478697,1.0251762824158528,-1.4320790761617384,1.162477390564739,-0.9791488415498566,0.43882167479631956,False,False,True,False,4.144
-0.613001234443471,1.7565396376264961,-0.635996859768161,-1.4970724679947671,-0.9614597556829231,-1.10134239222439,-0.14523610301731787,0.34359144069770814,0.4410359926639876,-0.03643349497755617,-1.0839312081020378,False,False,False,True,0.721
-0.04224049621331131,-0.7246058950239176,1.1175377790807877,1.2602406657599319,-0.312685786397422,-0.5428916321553451,1.6362349575416029,-0.6545962227345753,1.247239044312161,-0.6909127643004138,-0.05256604367468354,False,False,True,False,1.53
0.1649967400690061,0.6931915522048901,-0.35281928872235435,0.4906022910468475,-0.34441929576464764,0.6122086019267939,-0.6951889106304948,0.6144564347949145,-0.8286759956137779,0.3225075110045714,-0.6616624683251368,False,False,False,True,1.682
-0.5973451410463972,-2.408240363608127,-0.8636163270997905,0.8817301952810486,-1.238246476274835,-2.3012109729974317,1.0909826012755495,-0.810092793420008,2.4342226874649677,1.0678185227064394,2.5227663513182224,True,False,False,False,0.875
-0.626597315551456,0.16151750949408727,0.061234269920621004,-0.43949811155646196,0.6604751675308295,-0.8236990256744823,-1.3767543559630615,1.3217150304931657,0.7206952482382546,-0.35941554627223565,0.056943095922176175,False,False,True,False,1.583
-1.832803177889159,0.6045792117530897,-1.6919551907374217,-1.607419485699376,-0.4237530691827116,2.0470390800113734,-1.4096575153929098,1.2866029016287097,-2.1578565992997327,1.3476967694022308,-0.6784038219221896,False,False,False,True,0.657
2.0589033715808007,-0.4587688736685161,1.7229271845304241,-0.5984343942123993,0.9143432424686342,0.8263425928195643,0.9029645473907002,-1.3869349104788695,0.29599555042381615,-1.4778321829538374,0.657741964435983,False,False,True,False,3.446
0.19363091088733828,1.8451519780782966,-1.0035541171932412,1.5675425664997051,-1.3810472684273503,-0.12381839793693011,0.9687708662503968,-1.3568388000236236,-0.7896143993566785,1.5171687457899978,-1.2419483032433236,False,False,False,True,2.083
-0.4100900239682397,0.6045792117530897,0.8362101086443318,0.6834339309330131,-0.6723322258926454,-0.7692164184237159,-1.3767543559630615,1.3016509568563328,1.3158170720040612,-0.6459526319755221,-0.800016375991137,False,False,False,True,2.165
1.349572473371278,-1.2562799377347205,1.1705320352835589,-0.3151208980580822,1.9368674331903477,0.7441403496851553,0.7384487502414622,-1.0909898243356273,0.02421756542042293,-1.1130708626351644,2.918476453721541,False,True,False,False,2.465
0.03006593513370014,0.16151750949408727,-0.2574534813396208,-0.6125621714063667,-0.3532341594777658,-0.614366844366574,-0.7327925214074633,0.8652573552552879,0.2126466793898513,-0.12495064288872978,-0.5141367034344754,False,False,True,False,1.639
0.023336561656010706,1.4907026162710946,0.6629419606134347,-0.09285257602825858,-0.26861146783183093,-0.4742892459383154,0.9640704149032765,-1.4069989841156954,0.8001231833999636,-0.7285003633337149,-0.7895585588415909,False,False,False,True,3.212
0.12640584318674553,1.8451519780782966,-0.6431039744910434,0.23169747604412155,-1.3158172769502754,-0.22181480448237564,0.9687708662503968,-1.25150241343027,-0.4497241413393325,0.5616366237577576,-1.2186276197980235,False,False,False,True,0.938
0.7400835041062519,0.25012984994588777,0.023977838304282403,-0.008485709258201694,-0.8292367999861497,1.2004518096778851,-0.9114096725980688,0.9003694841197367,-0.9332594223391589,-0.19860043990844206,-0.8034156422083332,False,False,True,False,1.927
0.8509808323355239,0.25012984994588777,0.15453802994761984,-1.4279934406512313,-0.6864360078336346,-0.07396519614076019,-0.8315019996970082,0.6846806925238194,0.011395305496102962,-0.7260001771606026,-0.7253339898461679,False,False,True,False,1.578
-0.3894212340010503,-1.344892278186521,-1.4382594989487727,1.054663679513378,0.031093898414188564,0.8723124894493864,-0.7186911673660993,0.6947127293422323,-1.6240177718604711,2.0317682003629356,0.9802922280341535,False,True,False,False,2.05
-0.7779395517231681,-0.19293185231311466,0.4810120281063494,0.44516640910363564,1.0359883617096657,0.06993955734548081,0.5175275369267646,-0.03762595840206194,0.1173139399748255,-0.448077108920239,0.5124712765064534,False,False,True,False,0.709
-0.37980784331863676,1.224865594915693,-0.24440402517216206,-1.1724931771789546,-0.15754418504654136,-0.21630496636335478,1.5046223198222097,-0.805076775010805,-0.1569386677277506,-0.3135731518483638,-0.6962863298727534,False,False,False,True,1.087
1.9557654229737627,-0.4587688736685161,1.0593373032169124,-0.8988862473086272,1.198181854031041,-0.3885353025594572,-0.9114096725980688,0.6896967109330222,1.010636143609077,-1.1923235011680056,0.86069493928427,False,False,True,False,4.147
-1.8893161816864903,-0.9018305759275186,-1.1582451931144955,0.8783547303345792,-0.04647690226125178,1.468753337091813,-0.8221010970027643,0.7248088397974782,-1.7014740325895992,1.4933084916273143,0.3209876938358975,False,False,True,False,1.076
0.1096510765688246,1.1362532544638926,-0.8208896350007409,0.5471274200640819,0.3255103464323371,0.5719679868572524,-0.8691056104739767,0.7549049502527171,-1.099708416317511,0.8917408715257116,-0.4739128219145721,False,False,False,True,1.432
0.378002010760772,1.3134779353674937,0.6495420720944587,-0.2765524674497529,-0.7499030265680857,-0.85586345646108,0.987572671638881,-1.2565184318394729,1.2752694384114842,-0.7681573991106736,-0.9531664440816645,False,False,False,True,2.469
-0.932921142938937,0.6931915522048901,-1.2307641535573792,-0.3373362373666146,0.17742063605195102,2.2794360878974076,-0.7703961321844318,1.0307859627591334,-1.999626537571106,1.1325543558122513,-0.4129085115752695,False,False,False,True,0.883
-0.8335598835285614,-0.9018305759275186,-0.6073244495703578,0.3575317944792053,1.3956348012048891,-1.5185738481034008,1.434115549615393,-0.795044738192385,1.0706212042196703,0.5624069772603016,1.597652547155438,False,False,True,False,1.285
-0.4512216026737095,-0.6359935545721171,0.27330404609945774,-0.27130560313489244,3.015806751676018,-0.6913271403041503,-0.7656956808373117,1.2615228095826738,0.7391804206551256,-0.4854501756917126,2.4654100758176196,False,False,True,False,1.08
-0.2277102693075919,1.4907026162710946,0.5424754572223915,-2.115881233946109,-0.6529395257237853,-0.6839351137800158,-0.7891979375729161,0.6846806925238194,0.9551260998482656,-1.1927380019375569,-0.9384117500217268,False,False,False,True,1.897
0.2568046210860564,-0.990442916379319,-1.189270290695097,0.3466422861530902,-1.4639069873306616,-1.257516785908713,0.7478496529357026,-1.131117971609286,0.10515675657906882,1.336032450104271,-0.9055001728892381,False,True,False,False,2.141
